author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
pressm4n,/gp/profile/amzn1.account.AEXFGD3JLIWDCONLNW7YXNLNZ7DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"So far this hub has been great.  I have only had it a week.  So far it is doing its job.  I am not sure if it was the hub or a peripheral device, but it took windows 10 a while to get drivers right.  The mouse and such had been previously installed somit may have been this device.  It worked out in the long run though.I wish the cord were a bit longer and replaceable.  I am hard on cables and foresee having to change the device out when I wear it out, instead of replacing a cable.",Works well and does it's job,Verified Purchase,,,178,233,174608,Public
J. Cipale,/gp/profile/amzn1.account.AHZJZMW4QDCZ2DYKDSQHXSFARU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2017",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This device lasted 3 months, 14 days (or barely over 100). The ""A to Z Guarantee"" expired Nov. 8--the hub stopped working around Nov. 23 (Thanksgiving). A hub should last longer than that!!I have contacted the seller (TechSafe) twice for either an exchange or a refund of $5.99--NO RESPONSE. I have contacted Amazon for help in this.I'm willing to chalk this up to a defective unit if TechSafe can exchange the broken unit with one that DOES work. I'm waiting, TechSafe....",Broke just after 3 months!! WTH???,Verified Purchase,3 people found this helpful,,513,243,321276,Public
Junglemom1963,/gp/profile/amzn1.account.AHIQWHIIXBD3A2SDQ5ASCWPPJ34A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"This USB hub is OK. I bought it because I liked that I could tell which devices were connected.  The main reason I bought this was to connect my fire stick to my TV. I wanted to use the USB part to power my fire stick without having to plug it into the wall.  I also wanted to use the Other ports to connect my other devices to my TV. Unfortunately when I plugged in my fire stick into the hub and then hub into my TV, I got an error message saying my fire stick did not have enough power. I was very disappointed. I guess I’m going to have to use my hub for other things around my house.",Wasn’t able to use it as a power source.,Verified Purchase,,,371,314,87633,Public
vocalion red,/gp/profile/amzn1.account.AHUACZYSZSW4CUHVNSYB4ZYVALGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 29, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I seem to gravitate towards the Sabrent brand for USB hubs for some reason. Could it be the price ? Could it be because I never had an issue with them ? I don't know. If I had to say one thing I don't like, it would have to be the cord length. I really wish it was a few inches longer. I like the ability to shut off a USB connection by pressing the button on the top and leaving the thing I plugged into the computer via the hub connected. (but always click the ""remove device"", or, ""remove hardware"" icon on taskbar first. These connections on the hub are light up in a blue hue. I like this feature.",My observation,Verified Purchase,,,102,34,6443061,Public
mleon,/gp/profile/amzn1.account.AEKDDFTWAW7L4MWEEAHVWAXEV7UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I had to do some research about whether to get a device that supports usb 2.0 or 3.0.  Also learned that this NOT a charger for phones. I wanted a hub for my laptop, to plug in keyboard, mouse, backup thumbstick, etc.  Love the short cord and lighted buttons to turn ports on/off. This device is exactly what I needed. It is performing well. My laptop only had 2 usb ports (because it also had HDMI and micro ones). This ""extension cord"" saved me from having to buy a new laptop. Well worth the price!",Handy usb port extender!,Verified Purchase,,,133,91,683427,Public
Mrs.C.,/gp/profile/amzn1.account.AFBI5MT5HRIDNS5REDP2CD235D7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"With working from home AND doing virtual school for my kiddos, my prior conference call set up wasn't working. I only had one free USB outlet on my laptop and forever switching lines back and forth between a speaker device and/or headset, this device sits right on my docking station and easily allows me to seamlessly flip back and forth between audio options. Seriously a HUGE improvement. Definitely a huge value for the money. The power switches illuminate to easily let you know which line has power. Great product!",EXCELLENT product!!!,Verified Purchase,,,31,42,1608424,Public
krishnananda,/gp/profile/amzn1.account.AFEOAS26TZC4EBOIF34BEH46UXUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I use a 21"" iMac for retouching. Because all of the ports are in the back of the monitor it is difficult to transfer images from cameras, thumb drives, and the like. Each port on the Sabrent 4-Port USB 2.0 Hub has its own dedicated power switch and blue LED power indicator. This speeds up the process of juggling different devices as I can turn off the port after ejecting without having to physically pull out the USB connector. The USB protocol implementation works equally well on the iMac, a MacBook Air, and a Windows 10 laptop. The construction quality is excellent. This is a great USB hub.",Best USB 2.x hub I've ever used,Verified Purchase,,,106,32,3519371,Public
Pavel Vargas,/gp/profile/amzn1.account.AGUVTPHJ5STDQ2CZUGUY5GMX7POA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I ordered this product a long time ago, and it served me well the entire time I Had it.  I can say because of my really dated laptop, I was having a few issues with the USB hub when it was already getting much older.  I recently got a different usb hub that served me equally well.  My main issue with my work space is I am using a really dated laptop so I am trying really hard not to fault USB devices like this.  I know the product did it's job well for as long as it worked, and it lasted me a very long time.  I recommend this product for people who have a much larger work space available to them than what I do.  Having to move it around a lot, etc, likely caused it to get damaged on my end so was not your guy's fault right there.  Either way though, for folks needing extra USB slots these sorts of products work really well just make sure you guys are using more modern laptops and desktops than I am currently am hahah.  Either way guys, keep up the good work here.",Good stuff.,Verified Purchase,,,23,11,62593673,Public
nq,/gp/profile/amzn1.account.AF6BK6LCJHOO23OILHK445TIHZGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2019",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"I've had two of these.  At first they worked great!  But, they only operate for a few months.  The first one worked for about 8 months.  I assumed this was not a typical issue.  However, the second one worked for 4 months.  I will not use again.  Poor product.",Short term life,Verified Purchase,2 people found this helpful,,392,167,207190,Public
Spirit the Magician,/gp/profile/amzn1.account.AEFI6NR3GY6U5ASPI2FMWZYPDAUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2016",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Product shipped on-time, and works perfectly ...as a simply technique...  to conncet FOUR (yes, 4x) 2-Tera-Byte, Western Digital, 2TB ""My Book Desktop External Hard Drives"", to a ""Dish Network"" receiver/descrambler/demodulator - result?  8-Tera-Bytes of external, movie storage (that's space for about 2,000 to 2,500 HDTV events!  Of importance: the Dish Network receiver ""box"" allows a user to connect only 1x USB-drive at a time.  The trick to use this idea?  Power-""OFF"" the receiver box, before selecting any given USB-drive (remember: only one at a time), then Power-""ON"" the box again.  It's safe, sure - and it works!  Note:  the external DVR drives used with Dish Network [MUST] have their own power supply - so, I also bought a power-strip for transformers (the transformers are turned 90-degrees, and there's a surge-suppressor), which allows all FOUR (4) external drives to remain powered-up.  This USB hub allows the user to ""Select"" (connect), just ONE external drive at a time.  Doing so, doesn't damage anything, and the connection methods respects the Dish Network warranty of your receiver box.  ;-)  Enjoy!",-) Enjoy!,Verified Purchase,One person found this helpful,,201,407,54495,Public
A. Moore,/gp/profile/amzn1.account.AGXCAALUKEMIYPXYZSYSVRGIL4GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2019",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"I have purchased more than ten of these little hubs over the years and loved them. They have been my go to hub for a number of needs. But I just bought a new one and was sorely disappointed when I opened the box. They used to have a high quality cable with a thick, robust housing sleeve...close to  1/4"" thick. This new one is barely an 1/8"" and very flimsy. I don't think it will last long at all. I don't think it is durable enough for travel purposes. So sad to see another company ruin a perfectly good product to save a few pennies. I would have rather paid the difference to get a quality product. Now I will have to find another go-to USB hub.",Used to be a great product. Now?,Verified Purchase,,,,,79027351,
Nemo-Nova,/gp/profile/amzn1.account.AG24EWWRQAM7JXK5OBQRVFZ2M3IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2016",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"First I ordered a 3.0 USB Hub.  I now use it on a PC and I'm very happy with it.  But I wanted to share my particular case in the hope this will helps others....Originally, I wanted to attach a K400 keyboard to an Nvidia Shield TV.  I found out (after long research, buried deep in [Nvidia] forums) that a 3.0 USB will not work to drive the K400 keyboard.  To use the K400, you *must* connect a 2.0 USB.So then I got the Sabrent 2.0 Hub.  I first attached the 2.0 Sabrent to my PC, loaded the Logitech Unifying software and it found the keyboard right away.So, it all worked out, but not before a lot of digging and research.  One feature that I really like about both of these hubs is the switches.  You can turn devices ON or OFF by simply using a switch.  I think that is so cool and very handy.  You might have an external drive that doesn't need to be on 24/7 constantly (I do), so that comes in real handy.  These Sabrent hubs do everything I need them to do.The Sabrent 4-Port USB 2.0 Hub saved the day!!  And I like the Sabrent 3.0 USB as well. I put it to good use on my PC.Thank you Sabrent! I will most definitely be buying gear from you again!",First I ordered a 3.0 USB Hub. ...,Verified Purchase,One person found this helpful,,,,135875,
