author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
pems-integ-tests,/gp/profile/amzn1.account.AF3UID5WAOS3JXQAVJTCIC43RERA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I live near the Gulf of Mexico and this is my favorite float! It has held up well (bought last summer?). The only maintenance I do is spray it off when I get home and then hang it on a hook to dry. It holds the air quite well. When I am sitting on the beach, I have it under my feet. I started doing that to keep the wind from blowing it away, but then I realized how comfortable a footrest it is. I have also used the pillow part when laying on my towel in the sand. Versatile! Not everyone likes the balancing required, especially in rough waves. That can make it more of a workout lol but I still choose it over my other floats",Fun that lasts,Color: Resort Hammock Antigua BlueVerified Purchase,4 people found this helpful,,1520573,52,42,Public
Amazon Customer,/gp/profile/amzn1.account.AH3TNV5346CKORIKG4FNV6WECQMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"After a lot of research I decided to order two of these floats.  I chose them for their customer rating as well as how flat they fold down, for packing ease.  I brought them with me for a weekend away before my two week resort vacation just to test it out.  These floats are amazing.  They support you and are multi functional.  You can lay down on your back with your next and knees on the inflated parts, or side in the mesh with the inflated parts under your arms.  We were the envy of the resort and were asked repeatedly ""where did you get those floats""?  We have brought other floats with us to resorts but had left them behind because of how large they were and awkward to repack.  Not these!  These flattened nicely, dried nicely and came back home for future use!  I strongly recommend buying these!!",We were the envy of the resort!,Color: Blue LightVerified Purchase,One person found this helpful,,3411007,7,44,Public
SC,/gp/profile/amzn1.account.AGRNGGWTEQDMPZ6MLYFA3U6RAZKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"absolutely in love with the design of these things - can relax and float around on the surface, but still feel like you're in the water. also versatile - can use sideways as a chair, straddle face down, etc. got the XL for my husband and regular size for me; it's nice that the choice was available and the sizes fit both of us well - although the XL looks like it might be made a little better, and it floats more easily and is easier to get on & off because of the larger inflatable tubes on each end, so if buying again i might stick to the XL only, unless it's for a child. colors are pretty and material feels like decent quality.  the tube on one side of my regular size one has a slow leak, which is unfortunate, but common with these things. still very much worth the price and would buy again.",best purchase we made this year for our pool,Color: Teal Xl HammockVerified Purchase,,,795095,137,68,Public
Roger Miller,/gp/profile/amzn1.account.AGE7CX4UF7KOYSA6ULEAGZT463WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I ordered some knockoffs by mistack thinking they were Aqua Liesure, turned out to be Chinese junk, and gave off extreme off-gassing.  Amazon's contacted me and issued a refund and told me to trash the knockoffs, very nice impressed with Amazon.  These are 100% the Aqua Liesure brand.  They have a heavy plastic float, not the smooth thin plastic I received before.  The only reason my old floats went bad was over inflation these are great.",Great product.,Color: Burgundy – HammockVerified Purchase,One person found this helpful,,1005804,33,40,Public
Sara,/gp/profile/amzn1.account.AG4MH7MF44XRLBD3YPKX5QP3CLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"We were new pool owners this year so I bought a variety of different pool floats at the beginning of the season, not certain which would work best.  This one is my favorite by far!  The kids gravitated toward all the animal floats of course, but those kept popping and just aren't comfortable to lounge on.  This is definitely the float that is most comfortable for adults to relax on in the pool, and is made even better by it's flexibilty to sit on it in different ways instead of just lay on it.  When I was injured in July, I was able to sit on this and still manage some gentle laps.  The one negative is that the fabric has snagged a couple times on our pebble pool lining, but the floats themselves have held up well.  Overall, it is the most durable and flexible of the pool floats we've tried.",Seriously comfortable and useful pool float,Color: Blue Navy - HammockVerified Purchase,,,84311405,102,49,Public
Lisa Wannemacher,/gp/profile/amzn1.account.AHZ7PEVNOLL2BLFNYNZBOU3HREIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"We decided to get an index 10’ pool for summer entertainment, since we had to socially distance during covid, but we needed some floats. Many floats are built for large in ground pools and we could use them in this one but then the whole pool was filed up by float. These are a good size but smaller profile with just the two end pieces being inflatable. And they’re versatile! You can lay in the like a hammock, sit on them and use the inflatable sides like armrests, or sit in the like a saddle. And best of all, they’re durable. I was truly surprised at the quality! Let me tell you, I am no petite flower. If these things held me up all summer, they’re made well! The inflatable parts are made of thick pvc type material, so they hold their shape and seem unlikely to puncture easily. The mesh is pressed or molded into these pieces, so there’s no stitching to come undone. Overall, we were very pleased, and these got used more than any other floats we have.",Awesome and durable!,Color: Orange – HammockVerified Purchase,,,83966987,40,23,Public
Josie,/gp/profile/amzn1.account.AH3JZBZZRKBKQTKD2ZXV4XF2IXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,This float is actually really awesome because it fit myself and my husband and it was awesome floating around together especially since we brought it on vacation and it was pretty easy to inflate except for closing it. But after using it for only 2 days for maybe 2 hours at most...one side of it was staying deflated & we were very careful with it. If it hadn’t deflated this would have been pretty awesome.,Deflated with barely any use.,Color: Navy – 1-2 Person Xl HammockVerified Purchase,3 people found this helpful,,6300811,49,42,Public
Andrea L. Travers,/gp/profile/amzn1.account.AHV7BMEBN46SOJT7IHIJFY7AZ6SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"This was the best float!!!  Took it with me to Aruba in the lazy river.  Takes less than 2 mins to inflate because it’s only the too and bottom part.  Laid my head in the corner, tipped my hat to cover my face and fell asleep.  I also used it in the drifter position both as advertised and used the back part as the front so I could lay my head down.  It’s nice and small/compact to fit in your bag.  It was perfect!!!  One tiny comment or hopeful change for future versions, make the cup holder water resistant/proof.  Although I have an iPhone 11 and definitely swam with it and truthfully, it spent a lot of time in the water, I would have loved to have been able to stick it in the cup holder instead of laying it on my chest.",Best Float Ever!!!!,Color: Mosaic 3in1 Pool ChairVerified Purchase,,,238266,267,56,Public
Andy Browne,/gp/profile/amzn1.account.AETJUWKRBUPDS3H6HLWOLWWUNLNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 11, 2020",1,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,Great pool chair.  Inflation would be better if there was a one-way valve to prevent air leakage.The only downside is trying to figure out a graceful way to enter and exit the chair.  😝,GREAT CHAIR - HARD TO FIND,Color: Zero G Pool Chair Teal FernVerified Purchase,3 people found this helpful,,435147,127,76,Public
Christen-Kindle Customer,/gp/profile/amzn1.account.AFDKLCCCVCVELDCD7RM2L6W6X37A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased this to bring in vacation with the intent of using it in the ocean. Well the seaweed, sargassum, issue was so bad that we couldn't get into the ocean. Luckily we had a swimout room and I used this float every day for hours. I sat on the mesh part sideways with my arms resting on the inflated sides so I could socialize and drink. Then I laid on it with my head supported by one end and the other under my knees and floated. Then I wrapped the mesh around the 2 sides and kind of leaned on it with my arms and head.I read some of the other negative reviews that it is too short, but that isn't the case. It works perfectly under the knees. It was so hot and humid that I was glad to be mostly in the water at all times. If you want to stay dry, then this is not the float for you.Also my hubby and I are plus size and had no problems with air leaking or popping or not holding us up. I don't usually have about products because they do what they are supposed to. My husband, who laughed when he found out I brought it with me liked it so much he deflated it and packed it for me to bring home.","Works great, multiple ways",Color: Orange – HammockVerified Purchase,One person found this helpful,,591801,199,79,Public
