author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,,helpful_votes,total_review,visibility_status,ranking
Jennifer L. McMurray,/gp/profile/amzn1.account.AEH6FF4H5KS2FBSLPNSB4JVR3UYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,I love the game it is sooo much.You might think it's not so much fun but once you have enough money money to buy something you'll love it!,I can not stop playing.,Verified Purchase,One person found this helpful,,,,2,5,Public,60852927
Amazon Customer,/gp/profile/amzn1.account.AEQI6KHLXRG3YM57RLSDOLFDJKWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,It's great,Four Stars,Verified Purchase,2 people found this helpful,,,,2,2,Public,35098615
J. jessup,/gp/profile/amzn1.account.AE2HVPSQGJKH5JSLZUKAA2LF45WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,I got this for the kids and they said it works great.,Good product.,Verified Purchase,10 people found this helpful,,,,35,123,Public,3744339
heathermarie,/gp/profile/amzn1.account.AHDMDOUXJPC24VICQ4FJ4NHDAHEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Downloaded this game for my kids but I soon took over. I cant put it down. I am constantly trying to beat my high score and complete the new mission sets. I love the update each month that puts the setting in a different city.  I would definitely recommend this game for anyone of any age level.,highly addicting and extremly fun,Verified Purchase,8 people found this helpful,,,,18,21,Public,8893825
Maddy Johnson,/gp/profile/amzn1.account.AHQSPK5OGS47R7HMCDIKOIF7YPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2012",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,When I first looked at it I thought it was a rip off of Temple Run. But when I played the game it was so much more fun than Temple Run. Im very picky about my apps I only use about 8 of my apps out of 20. And I play this app everyday in the morning before bed and in between. Well thats my opinion.,SO MUCH FUN,Verified Purchase,,,,,71,3,Public,73833967
G M,/gp/profile/amzn1.account.AFI5EZ67UHPP42YOHPLCCWN6MWVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,"I wish this updated quickly, I was on an older version for the longest time until my friend informed me to upgrade.",Upgrade notifications,Verified Purchase,,,,,3,19,Public,17503598
Melissa Nee,/gp/profile/amzn1.account.AEHNSP5MSWCL5OMO7CNCVIDI5PGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Great game...very addictive!!!,Great game,Verified Purchase,,,,,7,22,Public,11778597
tyshai,/gp/profile/amzn1.account.AGEZQW5R6GNBTEUKP5HN2JFH33JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Fun,Good,Verified Purchase,5 people found this helpful,,,,5,4,Public,50793683
Susan petck,/gp/profile/amzn1.account.AGC6XRDKOFWB3YC4BEJ3V5QRRXVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 9, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever!!!!!!!!!!!I can't get enough it has great traffics the characters are a some and there is. One for everyone's  personality.,LOVE IT !!!!!!!!!!!!!!!!!,Verified Purchase,,,,,6,14,Public,45487216
Luz Rodriguez,/gp/profile/amzn1.account.AFJZSYR2LS7CSI2OX6C4XTR52XBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Great,Five Stars,Verified Purchase,One person found this helpful,,,,68,124,Public,4332838
gogo girl,/gp/profile/amzn1.account.AG2DQJO5LVITRSCQWLIU6LOTD6YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"I absolutely love this game I love that when you want something you have to earn it just like in real life and I also love the ""world tour"" idea.",really good,Verified Purchase,One person found this helpful,,,,13,11,Public,75115590
TDB,/gp/profile/amzn1.account.AGFVXUVK2V3PDVS2YCXVAXAFM7CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Your game is the best.,gavin,Verified Purchase,One person found this helpful,,,,86,101,Public,277777
crash,/gp/profile/amzn1.account.AG7GAD6YDYDOBCT756QIJD67SLZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,I like the game but you should add like racing and fighting back and give each on a power like make your first character he can fly 300m ahead every 100 coins for tricky if you had A racing mode tricky could dance while kicking our something or she could teleport cause she is tricky but overall this was awesome add racing and fighting,cool but....,Verified Purchase,One person found this helpful,,,,1,2,Public,78134374
diana potter,/gp/profile/amzn1.account.AHT4DPQ2SNVTIMY3WWP7KOSPYZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 20, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,good,Five Stars,Verified Purchase,,,,,3,14,Public,82582350
logitestus,/gp/profile/amzn1.account.AEUVQMEKYNL5AGMJMHFFCMYGJ4HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I find the game to be fun and addictive, my wife complained that I played it too much. I just keep trying to get a better score. Who needs sleep?",fun and addictive,Verified Purchase,,,,,253,17,Public,634022
Kindle Customer,/gp/profile/amzn1.account.AHZ2B22CPWMETTNH6YFRVOQAPNFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,Fun,Four Stars,Verified Purchase,,,,,202,291,Public,2523828
A. J. Price,/gp/profile/amzn1.account.AF6HBCVCXS2LGTKWVIESWO2NAOOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,2.0 out of 5 stars,didn't like it,Two Stars,Verified Purchase,,,,,140,188,Public,3406922
Cam,/gp/profile/amzn1.account.AFVWSQQ2BX5SROMFRERFAPFZR56A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,This app is so fun and time wasting for kids. I love the different characters and train stations that you can get when you update the game. I recommend this to any one who likes adventure or action games. All my friends have it and they like it as much as I do. I hope this review gets more people who are looking for a good game to play this amazing one.,An Amazing Game,Verified Purchase,One person found this helpful,,,,1,2,Public,71450374
arthurswench,/gp/profile/amzn1.account.AE5JMIU2IGQNUJZGHGVJIDGWLPVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,It is so awesome I recommend playing it is so much fun and very addicting no glitches no bugs and fun for your family!,U BETTER PLAY IT!,Verified Purchase,,,,,63,25,Public,22072850
Josephine Pagan,/gp/profile/amzn1.account.AHDYI4JLPIAH46I32QEGWEVRKMKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Awesome game keeps my kids busy on trips.and fun beating my high score every day curled up on my bed,fun fun fun fun fun fun,Verified Purchase,,,,,6,21,Public,82599453
Murphy,/gp/profile/amzn1.account.AGXKGZV4EPLO32VKWYJ3QYUBNRHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,if you like temple run you will love this game! I have never had anything like it! I play on it almost every day! :),cool,Verified Purchase,,,,,60,22,Public,29269983
Brianna,/gp/profile/amzn1.account.AE46LLFLB3AOD3DZNUWWISZXBAXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"This is an awesome game. I love it more and more every time I play it. I play this more than I play anything. I got my mom,brother,and nephew playing this game. It gets addictive, I really believe that. So I hope this shows how much I love this game!!!!!!!!!!",I love this game.,Verified Purchase,One person found this helpful,,,,1,1,Public,76171326
Amazon Customer,/gp/profile/amzn1.account.AGG37LALUHVMTHK4HE3CXWBW2OCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,This game is so much fun because you get to challenge yourself. You should totally get this game.,Awesome game,Verified Purchase,7 people found this helpful,,,,14,3,Public,34470534
I looooooooooooooooooooove it,/gp/profile/amzn1.account.AFFG5ZG247DA4OTD5ECWNDMQSXXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,it's so cool it's too cool. I love this game. my brother has this game and he love's it. I like how every place has a person that is so cool. so I love it!!!!!!!!!!!!,it is fun!!!!!,Verified Purchase,,,,,104,16,Public,36857531
HelmickCrew72,/gp/profile/amzn1.account.AFKSLDDEMK7B22FBJA5QJG6K7ITA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,It is the best game ever,Five Stars,Verified Purchase,One person found this helpful,,,,2,8,Public,669990
kara brainard,/gp/profile/amzn1.account.AFTZRSQT4KCVJWXROFAXTOCDPJQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,It was really addicting some times I like to lay then some of the time I don't but it s a.great game I'm 11  and my little brothers have this game as well and they love it I would if I could rate this a.10 star,addicting game,Verified Purchase,3 people found this helpful,,,,3,1,Public,70300064
Adam J McDermott,/gp/profile/amzn1.account.AHNHAQXDHMNUVGJNCU4R7EGWQCCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,I love the game but only four stars due to the when it updates the game IT wouldn't let me reconnect to Facebook  besides that it's awesome  to play,Awsome...... but,Verified Purchase,One person found this helpful,,,,38,19,Public,47432717
JCorey Sloss,/gp/profile/amzn1.account.AGOASJUM5IH5BIGS4L3LXR22TCTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,This game is fun,Five Stars,Verified Purchase,,,,,1,17,Public,53191246
Bob bob,/gp/profile/amzn1.account.AGVEULHH3CQDQMEFSVEBTWP4VP2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Cool I liked it.  Good for kits andadults. 1 2 3 $ 5 6. 7 8 stars would be my rsting,hi,Verified Purchase,,,,,36,22,Public,2767038
Ben,/gp/profile/amzn1.account.AHSSOMM3KUT5GBAAJXJEGLRKC56Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This game is very good for all ages and I would recommend this game for all ages. It has daily challenges, missions that boost your score multiplier, and a great selection of characters too.",good game,Verified Purchase,2 people found this helpful,,,,19,5,Public,69505618
Elizabeth Lopez,/gp/profile/amzn1.account.AFC2JQC2CNBYFLOVCJJ3J5DAEETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,It is awsome,Five Stars,Verified Purchase,,,,,80,21,Public,4756437
heavenly gore,/gp/profile/amzn1.account.AGBT5F2BZITIUYUZO5NHFCANGMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Her husband and supports gore the real her clean up the real her cleanest and the world of a few years ago I was a few weeks ago by cm mmHg the r us a lot of the r us on Twitter or read more to I have a lot of money and the real estate and support to I was going on Twitter to I have been a lot,subway suffer a,Verified Purchase,One person found this helpful,,,,1,2,Public,48186618
Audrey VanRyswyk,/gp/profile/amzn1.account.AE3JJYEMENNP7IT6LWP246UBYXZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,I love this game because it gets harder when you get farther and that it's harder to then you think,awesome,Verified Purchase,,,,,94,25,Public,52602485
AiresRedblade4,/gp/profile/amzn1.account.AGFQ6HJUQ7B6IWTQRZMI35PRE77A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,I love this game because it offers a different enviroment through game play and is awesome fun and is different than Temple Run.,Awesome,Verified Purchase,One person found this helpful,,,,38,22,Public,41817298
Beth,/gp/profile/amzn1.account.AH4PU55K6MJ3JQ27FHUACKVE6SNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I LOVE IT so much that I play it 24/7 it is AWESOME and I like how you can change and update the backround,I LOVE IT,Verified Purchase,One person found this helpful,,,,11,9,Public,42567433
Jamie,/gp/profile/amzn1.account.AGSCQVCIVX4CASFXOHNOOKLHOKFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I love that game every day I play it,Five Stars,Verified Purchase,,,,,0,1,Public,59487287
Leah Bayley-Hay,/gp/profile/amzn1.account.AHZFYNJMKZSARD4PJVR5ZGYFL7IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,This app deserves a five star rating its the best thing ever if your looking for a game like temple run but better this is the one !!!!!!! !!!!!!!!!!!!! :),five to the fullest,Verified Purchase,One person found this helpful,,,,9,9,Public,59355192
Kathy Nelson,/gp/profile/amzn1.account.AGXSYTWLPNHBPGQLPNMP57FD5VGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2018",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,This game is the bomb,Five Stars,Verified Purchase,,,,,0,8,Public,13428248
