author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,helpful_votes,total_review,visibility_status,ranking
Bryant J. Lee,/gp/profile/amzn1.account.AFWS4F4363TRTZSJ6FWBTXKWFA4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,This game rocks me and my sister play it all the time,Best Game Ever,Verified Purchase,,,,82,6,Public,19126656
jsant,/gp/profile/amzn1.account.AHDUEZNJFELOIV6YIHFA3ERIVFYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,You can play on it without Wi-Fi . Block placing awesomenesssssssss!!!,AWESOME!!No need for WiFi,Verified Purchase,,,,6,3,Public,60495358
butterking,/gp/profile/amzn1.account.AE7UYWPUSQLIGPFJBHXYWKRG7ITQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"We need 0.8.0 update before Christmas 2013, please. It would be really helpful to all the people who have this game.",0.8.0 update,Verified Purchase,3 people found this helpful,,,3,1,Public,76204569
Tara Sauvain,/gp/profile/amzn1.account.AEP5C2EN5XTEIKAQFKJOEH34QJBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,I think this app is great here's an awesome seed for you OMG or answer awesome seeds for you enjoy.,it's so awesome,Verified Purchase,,,,2,11,Public,14867733
Christopher A. Dunham,/gp/profile/amzn1.account.AH2ZSCS474WISDWONTSI3CY6QJNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,You can build so many things,what youcando,Verified Purchase,,,,21,11,Public,82606715
Bilbo Baggins,/gp/profile/amzn1.account.AFTR3JMLCWXOD46UVEEQBN4YUIBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Great game. Played it. Great game for kids. Amazing graphics.,Good,Verified Purchase,,,,2,5,Public,55480545
Jen Jen,/gp/profile/amzn1.account.AHVRBEPWCJWBL6QAKWXF7RFR2VBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Cckddkfkkdmdmr,mfjdjdjd,Verified Purchase,One person found this helpful,,,5,17,Public,21064916
Dizzy Chris,/gp/profile/amzn1.account.AED5IUYKUI5OJIZ4TBDLUU7WSPUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,It's a good game I really like it☺,This is the best!,Verified Purchase,One person found this helpful,,,212,20,Public,3430785
Teresa,/gp/profile/amzn1.account.AHFMWM475RDHKTEDA4TZY45RNJFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,My grandson loves this. He wants to use my kindle to play every time I see him he asks for it.,minecraft,Verified Purchase,One person found this helpful,,,25,18,Public,15002419
braden,/gp/profile/amzn1.account.AHSD3HFJSGQ3SGLUY7M75XWSKJMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,i love this game its so fun its the best game ever!!!!! diamond's are awesome and gold weapons blow coal makes torches. iron is good red stone Sucks!!!!,i love this game!!!,Verified Purchase,2 people found this helpful,,,2,2,Public,73472807
prestonsherm,/gp/profile/amzn1.account.AER5JZ44EN5HAPSRBTMW5HUYE2KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"Minecraft has now been updated so we now have enderman, villagers, monster spawners, junglebiomes, and many more for you. Enjoy it everyone!!!!!!!!!!",now updated!!!!!!!!!!!!!!,Verified Purchase,One person found this helpful,,,1,1,Public,74652838
Monica medina,/gp/profile/amzn1.account.AE2LE3BRCE2WURU2QY3MFMICIBKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,ð'ðãMincraft might be money But its Worth it u could Have Alot of mods And In The updated version u can get mega Eggs Such as Gozilla!ð,Minecraft Is The coolest Game!ððð',Verified Purchase,2 people found this helpful,,,2,5,Public,43665707
judd,/gp/profile/amzn1.account.AGQW7QXLQHKDEJ5WQCCGOWUANLAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,thar are hardly ever any updates I wish they could update it to be more like the computer version but it is a prity good game.,needs more updates,Verified Purchase,3 people found this helpful,,,41,13,Public,26453875
mario123-_,/gp/profile/amzn1.account.AE44SHBBG2EDG3J4QORP5Q2SUAYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"first off I like the game but why always 5 days later then iphone for just 0.7.1 and blocklauncher pro is so useful u get mods,texture packs,online multiplayer,and additional addons like double tap to sprint mod (its obviously a minecraft pe patched) just go to options",update and blocklauncher pro,Verified Purchase,4 people found this helpful,,,4,1,Public,73695486
Aidan B. Nottage,/gp/profile/amzn1.account.AGJ2JH3UBPEFKG5NBVBS6BFL5CDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"This game is awesome. I love how you can do whatever you want, and it is constantly being updated. AWESOME APP",Amazing,Verified Purchase,,,,16,6,Public,48064613
RCM,/gp/profile/amzn1.account.AGQHWPCI37X276PAHNEBZJH5SQ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"My son loves this game. Careful! Your kids will want to play MINECRAFT for hours and hours! Great graphics, lots to do!",The Best!,Verified Purchase,One person found this helpful,,,19,14,Public,10584573
Yong G.,/gp/profile/amzn1.account.AFUWGFLLCJLBI3PHG2NWBFNJ6VJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"It's cool and all,but it's crazy that my friend hates minecraft. P.S can you update this game to 13.0.1?",cool,Verified Purchase,,,,2,3,Public,63132181
[Anonymous],/gp/profile/amzn1.account.AEPA7PNIBVGQY65WTC26FZL5BX7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,if your looking for a awesome game pay the price its worth it it rocks get it woo people you can play with friends ask them to get it,stinken best app,Verified Purchase,17 people found this helpful,,,82,23,Public,6657871
owlelephant,/gp/profile/amzn1.account.AFXBLV7JATLV3MKBG6BISXUBHK2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,I looooooooove Minecraft the update is awesome it was worth waiting for,Minecraft rules,Verified Purchase,,,,0,7,Public,58745972
Robert S.,/gp/profile/amzn1.account.AEUB7GEPQYCVYESXSUDH6NDNXS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,I like it because you can fight monsters an get new skin,Five Stars,Verified Purchase,One person found this helpful,,,1,2,Public,63109780
I love this game it really made me happy,/gp/profile/amzn1.account.AFSV6YTNZVFP4J233AJ37XU3ILQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This game is the game. You can build your own stuff get food there are tons of choices of blocks and decorations too!,SO GOOD!!!,Verified Purchase,,,,0,1,Public,69087531
vickie,/gp/profile/amzn1.account.AFCKXRJGIRPLFUCG7BRIMSP5KMVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,I have minecraft for my Pc and xbox 360 which just got updated. really fun. I love to place blocks and mine and build whatever I want with whatever I want. Totally worth the $7.00 if you like this sort of game.,BEST APP EVER IN HISTORY OF EVER!!!!!!!!!!!!!!,Verified Purchase,2 people found this helpful,,,7,5,Public,61341889
Kindle Customer,/gp/profile/amzn1.account.AGEYXVILII63A72IXD73OT75AC4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,"I love this game, It's almost as fun as minecraft for Xbox, but it still needs some more things to be worked out. Please add these things to the next update:· Horses, saddles, horse armor, and the ability to ride pigs· The End· The Wither· Beacons· Stained glass· Armor stands· Command Blocks and Barrier Blocks· Lead and name tagsIf you could add these things, I would definitely give this game 5 stars. Thank you!🐱🐈🐱","Fun, but needs some things",Verified Purchase,2 people found this helpful,,,173,4,Public,48886596
Yolanus,/gp/profile/amzn1.account.AF5WIL6EYLZHUF26AMSXIK4MTDSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Too make it clear this is my 7 year old son's review. He loves this game and has provided him with an outlet o use his imagination. This is a wonderful game, just remember that this is a reward to play not a babysitting tool.","This is a wonderful game, just remember that this is a reward ...",Verified Purchase,3 people found this helpful,,,39,49,Public,3219138
Cassandra C. Smith,/gp/profile/amzn1.account.AEST6JDAFAP4P5MKZVSEM5FLCTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,After about 1day it would not let me spoun monsters,great game,Verified Purchase,,,,96,11,Public,4574111
Meme,/gp/profile/amzn1.account.AFNFTUIONAAOROCRCMYDXBVMDRFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,This is fun and all but it won't update to 0.6.2 I've been waiting for it for about 3 months ): still hasn't updated,when will update,Verified Purchase,,,,14,17,Public,9187000
kaylyn,/gp/profile/amzn1.account.AH5RKVBNIH34TZEW5WFE5GYBFZQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,THIS GAME IS GREAT!!!I just don't know how to make it dark in creative but it's great you can create. This game is worth every Penny. I am sure that this game is great for YOU!!:),Great came for people who like to create!!!!!!,Verified Purchase,One person found this helpful,,,64,9,Public,59291551
nichole rodrigue,/gp/profile/amzn1.account.AEUX5ZCPR5LDPZP5PEYXD7JX4HWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,this  is the best game ever how can someone hate it. if they hates it something thing is wrong with them,awsome,Verified Purchase,One person found this helpful,,,11,12,Public,62618194
james,/gp/profile/amzn1.account.AH7NCNZKLPZYMO7J2ZHG6FPPXM4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,This game is so realistic you can die in lava and if you stay in water long enough you'll start to lose life and Theresa tons of monster too.,super awesomer,Verified Purchase,One person found this helpful,,,41,10,Public,15701348
0,/gp/profile/amzn1.account.AFRV522KMUQ4VXOCPO4ULFXFHYIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,In  is the best of the best of all the games I loved it was the best I have a lot of fun,I loved it,Verified Purchase,One person found this helpful,,,40,7,Public,20204033
J.T. Dominguez,/gp/profile/amzn1.account.AFPN6KRBU2G2IWJHNFZIVZ2ZZCPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,You have a character that goes on many adventuresAnd fight many monsters from the over world to the Nether you have so many blocks you can do creative or survival the choice is yours,it's a great game,Verified Purchase,One person found this helpful,,,1,1,Public,65624840
FIREBIRD419,/gp/profile/amzn1.account.AGPHUGPJZE6SX5LXI7U5UAOPSEXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,The only thing I don't like is that realms still doesn't work and,  have 0.7.6 sometimes it confusing but realms should work,minecraft rules,Verified Purchase,3 people found this helpful,,3,1,Public,76389204
tyler9,/gp/profile/amzn1.account.AH2NO6VCS2PHPOIKRD36HCKBW6VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,You can do so much stuff.It is ENDLESS .The bad part is it is you can't do as much as you can on the computer edition.,SO FUN!!!!,Verified Purchase,One person found this helpful,,,18,7,Public,64277322
piggys ko,/gp/profile/amzn1.account.AHYSDZFVA3QUZTW2SAOYZJSYIWIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,I just wish 0.12.0 was out but it is still greatest app ever,coolest app ever,Verified Purchase,One person found this helpful,,,1,2,Public,82528370
Dmwagner,/gp/profile/amzn1.account.AHX6ZFZGTV34JAAPBJA3R27PC57Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,"Although I limit his play use, he loves it.  He sees the world in 4D.He is big on building and I would recommend for others.",Son Loves it,Verified Purchase,,,,0,13,Public,26082756
Savannah Jarman,/gp/profile/amzn1.account.AG4AONFW3P73DATAHYMKI4VGUCFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,So fun because of the new updates of 9.01 awesome love it the survival and  so cool stuff I love the villagers in minecraft and the new pets,best thing game ever,Verified Purchase,One person found this helpful,,,1,2,Public,72513218
