author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,ranking,helpful_votes,total_review,visibility_status
this is a good game  it is helpful to me,/gp/profile/amzn1.account.AFRICFKUAIPC6X7AWWSUVZI57NAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,I loved this game. It was always the best game on my kindle. When I first got it I was scared I was going to have to buy stuff and that did not happen but it always wants u to buy characters. I loved this game and I think that u should get it if u haven't already.,cute and funny,Verified Purchase,,,,82498299,10,9,Public
Renee W,/gp/profile/amzn1.account.AFFJR6GYLIMBP3XODBKLWCNPTD5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,I think that this game is good. I would of give it five stars but my friends who have the app have an update that I don't have yet. Waiting for me to get it.......But otherwise it is a good game,good,Verified Purchase,,,,514515,3832,155,Public
idahoben,/gp/profile/amzn1.account.AGH4BDB6433CXISWSSBCOBZQMC3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,A good fun entertain game with great character and backround animation and addictive offline capable game,Fun,Verified Purchase,,,,5858459,74,58,Public
Mark Winchel,/gp/profile/amzn1.account.AGPWWMBFJELLPZZUWAIRBILRFZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Frogger on steroids! Lots of fun!,Frogger on steroids!,Verified Purchase,,,,54521551,0,2,Public
tlsare,/gp/profile/amzn1.account.AGUEJNTODCVJPYFMCDH2NDWKEAXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,This game is so cool! I love the graphics and the characters. All you have to do is tap to go forward and swipe left and right to move left and right. Just don't get caught by the eagle! 😉,YOU NEED TO TRY THIS!!!!! 🌟,Verified Purchase,,,,17738721,0,7,Public
Ted Magee,/gp/profile/amzn1.account.AFQ56XY6Z34XFFLCZATT65ITGIHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,it's funny,clucky,Verified Purchase,,,,11490387,16,25,Public
Genevieve Thompson,/gp/profile/amzn1.account.AELIV65IMD3UUWXYVRHOFWP4CDHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,This is a good game and the charters are so cute. But it can be aggravating sometimes. This app is also very addicting.🐕🐩🐈🐀🐢🐇🐓🐥🐦🐴🐮🐺🐐🐑🐎🐖🐧🐻🐚🐙🐡🐠🐋🐨🐵🐯🐫🐍🐌🐛🐜🐝🐞🐾,Pretty good,Verified Purchase,One person found this helpful,,,293621,84,233,Public
No Name,/gp/profile/amzn1.account.AE7ZPCZ7CHGTPLPQC7RAGHNNRGCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,3.0 out of 5 stars,Like the old Frogger Game.  More crossing to watch out for such as the Train crossing.  Still a lot of fun to play. Some trucks move to fast for my 4 yr old grand child to compete with.,Like the old Frogger Game,Verified Purchase,,,,65130032,1,1,Public
bffs,/gp/profile/amzn1.account.AFJQLEVNDH2E4GKV6X2BVDXK273A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Its goodAnd really fun to play all the timeEven when you are bord youcanplay it is so fun to play  but somtimes it is hard to play,alyssa,Verified Purchase,2 people found this helpful,,,3211285,110,114,Public
f,/gp/profile/amzn1.account.AH7JZYS6MFUTT5MIDK4WYLMLAEVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,This game is Similar to a game I played years ago when you tried to help a frog cross the road.  The graphics while simple are cute and the sound effects are funny.,addictive,Verified Purchase,,,,66211007,2,1,Public
Amazon Customer,/gp/profile/amzn1.account.AHPCTASW7BHCVNTS7JHJNJO7P3QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Its super easy to play and the concept is simple =) its a game anyone can just pick up and play.,Love this game =),Verified Purchase,,,,3676162,115,39,Public
fernando,/gp/profile/amzn1.account.AFY3L27UQOXNUR2HWMMLE5SKORMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Ok,Five Stars,Verified Purchase,One person found this helpful,,,25334075,11,19,Public
Ashley McCurdy,/gp/profile/amzn1.account.AEU2MQP2LLRA4EYXTI6AAW2P2OEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Free at no charge don't have limits on what you can get for free.  Good games for kids.  And maybe some adults.  :) +  :)  =  ,)  All in all a good game.,great game,Verified Purchase,2 people found this helpful,,1466789,27,84,Public
Sarah Claus,/gp/profile/amzn1.account.AEZNMCBAVTK6GKOZ2HMJ42JSTMQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Item as described.,Five Stars,Verified Purchase,2 people found this helpful,,,9722259,57,33,Public
love it,/gp/profile/amzn1.account.AG7VG25CU2ISP4NL4CJ6HZU5UMJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,This update is that once u have one you shouldn't get it again the the gumball mashine,needs update,Verified Purchase,,,,309334,200,262,Public
Bonnie Profit Alvarez,/gp/profile/amzn1.account.AHHZ5PM32YVDBDOYFDOJT4JL4LZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This game is so fun and cute.I love all the characters and the challenging roads.( ^)o(^ ) they also have the different places depending on what character.  This game is amazing and so cute ♥,amazing game,Verified Purchase,One person found this helpful,,,1237564,262,112,Public
Carisa,/gp/profile/amzn1.account.AEQEYM3AJS22FNLACUACJ2HKKC4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I am addicted to this game and I love it l, you have to buy this game bcuz it's so fun.  I LOVE IT AND YOU WILL TOO!!!!!!! :) :) :) :) :) :)",loves it,Verified Purchase,,,,6699998,27,51,Public
Cathy Wagner,/gp/profile/amzn1.account.AGZM6VOQYH74ZGVHEM7JIXAW4Z2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Grandchildren loves this game and play it constantly on my Kindle. Would recommend for anyone, but especially for children.",Great game,Verified Purchase,,,,21849139,25,42,Public
Swan,/gp/profile/amzn1.account.AHVVFL5IVCFJPFPUMRJ2I5CT66OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"Just didn't work well with my system.. Android is a bit slow if i might say.  However what i got to play of it, it was fun",works,Verified Purchase,,,,4122155,25,35,Public
sharon rymsza,/gp/profile/amzn1.account.AECXKD7YBOHA3PTXN4VTQ55WMKXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"This game is super fun. Once you first start it, you start out with a  chicken. Then you get more characters along the way. There are some really difficult things about this. Say you are waiting for the perfect time, then if you wait too long you get picked up by a hawk. That can also happen if you try going back too far. ENJOY CROSSY ROAD!!!!",this is fun but hard,Verified Purchase,One person found this helpful,,,7007367,73,98,Public
nowhereman,/gp/profile/amzn1.account.AHJYZBT7P3AGI3JGGWO2XPM4YSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"HIGHLY RECOMMEND, DIDN'T THINK ID LIKE THIS, BUT NOW I'M HOOKED! GOT TO BE FAST THOUGH, LOTS OF TRAFFIC, TO RUN YOU OVER, CHECK THIS GAME OUT, IT'S NOT BAD AND ITS FREEEE.....","HA, HA,.. FUN LITTLE GAME",Verified Purchase,One person found this helpful,,,72219400,1,1,Public
renee,/gp/profile/amzn1.account.AGH3PPLFVH3CPEOBYBYK63YOJMSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,This game is fun its funny too you can use many different characters and what you basicly have to do is cross the road without getting run over and other characters have different abilitys and its pretty funny and you should get it right away!,this game is pretty good,Verified Purchase,,,,12502380,27,13,Public
farm girl,/gp/profile/amzn1.account.AHI3Z7J4IMQPEF57VRXACLAJ723A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Enjoyable creatures try to cross the highway, railroad tracks, and river  -  all in the style of the old trigger game.  Very entertaining!!",Great fun & so funny,Verified Purchase,One person found this helpful,,,188323,278,315,Public
John Fair,/gp/profile/amzn1.account.AGN3XSEJXZQZT5OG6BGBV4RHJHBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,Fun and hard to put down!!!! Very adictive and easy to grasp!!!! I just downloaded he game and was flying through the obstacles!!! A lot of characters too!!! From unicorns to burning centars!!!,Very Fun!!!,Verified Purchase,One person found this helpful,,,4440260,104,26,Public
Donna Hess,/gp/profile/amzn1.account.AGJHZ7PY7HNQRKJXRMKB5JITK4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,So very much fun I love to death and is so cool you can have a lot of fun.I am in love with this game can't stop playing it.I am addicted so addicited,awesomeness,Verified Purchase,,,,1952051,13,53,Public
Trudy D. Helge,/gp/profile/amzn1.account.AE4MEMMUSWZNUR773H2BXZBL7DDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,If are and how they were going to make sure that you are a few days and I can't hold it in a bit of my life is good for me to make sure that you are a few days and I just got home from work and I just got weeded the cards and I don't know what you doing today and projects that are not allowed to make sure that you are a few days and I don't know what you doing today and projects that are not allowed to make sure that you are a wonderful day and I don't know what you doing today and projects that are not allowed to do it is the cards are not going anywhere else to make it work on my phone and projects in davis is the best way to make it easier.,cool,Verified Purchase,13 people found this helpful,,,29285064,16,3,Public
best app ever,/gp/profile/amzn1.account.AGHOWSK6SDPCDEU4HT4LFHPDTM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This is really addicting and fun. I don't know who made the 1 star review but , their crazy. The graphics are great , and its a really cute . Once you start playing this game you won't be able to put it down. And unlike some games you don't have to pay to unlock new characters",Best Game Ever !!!!!!!,Verified Purchase,One person found this helpful,,,69161017,5,5,Public
Peggy,/gp/profile/amzn1.account.AF74G3K3SERFKLRBRNQF3DZIJGJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,"My granddaughter, who is 7 years old likes to play this.",Four Stars,Verified Purchase,,,,6848557,61,44,Public
tank,/gp/profile/amzn1.account.AFYWNYWQJLHUNYAYHJJ6DMCMJYBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,my kid likes it,Four Stars,Verified Purchase,,,,82999284,99,60,Public
Amazon Customer,/gp/profile/amzn1.account.AGWZGAUSGINZLIZB6WTUTCSJWLUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,I love this game it's awesome great time killer keep coming up with great ideas,Awsome game,Verified Purchase,3 people found this helpful,,,57489996,3,1,Public
R Mlinek,/gp/profile/amzn1.account.AG6NHLESAJFRGVMXJOUJVR63XFAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,This game is greaf ! It is fun and addicting! I think that it is great for passing time. I think that you should get this game!!,Great!!,Verified Purchase,,,,1372027,524,31,Public
Noyam,/gp/profile/amzn1.account.AFNUQ6427O45ZY7IL7U3XG7CCEUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,This is a great version. Lots of cute animals you get to play with 🐇 my favorite is the rabbit because of the broken hearts.,remember frogger?,Verified Purchase,,,,2764723,30,80,Public
blackwelder,/gp/profile/amzn1.account.AGXRCGFAZ5MGGOTOPBFQNLFG2MCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"I heart this game. It's very fun and addicting. You want to play more of it to get more coins. In-app purchasing for characters for .99 cents but you can easily earn them with competing quests, watching ads, coaching coins while playing, and wait for you're free gift. First recommend this game to all ages!! :)",omg dead,Verified Purchase,One person found this helpful,,,70786087,1,1,Public
CasReader,/gp/profile/amzn1.account.AESEQEG6FIWFCCTMR77Q5VHXKHNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Here you can ask, why did the chicken cross the road? Why did the pigeon leave THAT there? And, why did the specimen 115 abduct that cow? This is the most awesome game please download. :-)",AWESOME!!!!!!!!,Verified Purchase,One person found this helpful,,,3501799,38,48,Public
