author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Marlene Langston,/gp/profile/amzn1.account.AHHAMCF4TWUIL2SYWYM7Z4MKGKFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,1.0 out of 5 stars,Very disappointed in this product because it is a 35 packs of chips and the expiration date is 6/1/2021 There is no way to eat 35 bags of chips in 7 days.  Just not right for the packers to not check the dates before packing. I am very disappointed with this item I have been a customer for a looong time and this is unacceptable,Expiration date expires 7 days after receiving this product completely unacceptable g my chips,Flavor Name: Classic MixVerified Purchase,,,11642766,0,12,Public
Moonie,/gp/profile/amzn1.account.AGWHBJBX5QM25UVCROXSBYTA6TEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 15, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,I am not a fan of salt and vinegar but I always try and eat one of two in memory of my auntie and the rest were delicious and OMG HUGEEEEE fan of the Jalapeno chips YUMMMMM,loved them,Flavor Name: Bold MixVerified Purchase,One person found this helpful,,48043,274,65,Public
Eric,/gp/profile/amzn1.account.AGEM6TEA2N6TFHXLVKM3GGSGM2RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,1.0 out of 5 stars,I Didn't Appreciate Getting Old Product That Would Expire This Month. Some of The Others Would Exspire In June,Old Product,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,10370440,12,20,Public
Bananie,/gp/profile/amzn1.account.AH6BLLDIIOJP33XVQPPEEIUAI6BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,Great to pack in lunches and to have around the house . I like the portion control aspect of having these snacks at home. Delicious and will buy again.,A+,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,469218,333,271,Public
Stacy,/gp/profile/amzn1.account.AEXHNNZWZ7G6MVFSYPRRIG4MWGVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,Like everyone else expiration date is soon but chips are tasty as expected and just enough to satisfy my craving,Yummy,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,1372341,38,174,Public
April Burke,/gp/profile/amzn1.account.AES5NP34IQHIVKBFOYASBTZMBL2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,I bought these for my toddler son. He loves every flavor. I also sneak one occasionally . They’re perfectly sized too. Very fresh.,Will Buy Again!,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,140227,64,127,Public
Kristine F.,/gp/profile/amzn1.account.AHTEUAGOWDML2LXMJ2NT2KMAU44Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,"The parents wanted Doritos so I quickly searched amazon for some. What I didn’t realize is how much I like Cheetos! Great variety and they’re all fresh, expiration dates are about a month or two later. Fast delivery.",Junk Food Cravings,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,599803,41,22,Public
Jennifer C,/gp/profile/amzn1.account.AH6ZJVLZASH2EAE2BYDBMD7RWWJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2021",2,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,2.0 out of 5 stars,So not only do the chip expire very soon but they are mini… like SMALL!!!!! Toddler size! The larger bag of chips come from a variety pack from BJS wholesale that probably were cheaper and ARE BIGGER!!!! What a waste of money! NEVEE AGAIN!!!,DON’T WASTE YOUR MONEY!!! TODDLER SIZE BAGS AND EXPIRES SOON!!!,Flavor Name: Classic MixVerified Purchase,,,4917032,4,22,Public
Mag,/gp/profile/amzn1.account.AFUYQQZUGR4XMLY2DGXEA5TQXFFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,"This is always a must buy. Easy snack to take on the go. Portion size is good. I personally would make them a little bigger. But this is the only brand we will buy for the value, taste and they are always fresh.",Grab on the go snack is perfect,Flavor Name: Classic MixVerified Purchase,,,890454,11,59,Public
Amazon Customer,/gp/profile/amzn1.account.AEPC2ADPHTKZDGG6WFJVQVIYSYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,2.0 out of 5 stars,"Your browser does not support HTML5 video.           I opened the first bag of chips and they were stale.  I looked at the date on the bag and it said ""20 Apr 2021"".  I checked all the other bags in the box and the dates were all in the past!!!  I would like a full refund!!!Deb Schnitkey5.25.21",Stale,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,13534559,1,2,Public
Josh,/gp/profile/amzn1.account.AGZQ5WMPFHVSTJ5ZJU5KDGPIXROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,These perfectly proportioned variety pack of chips are delicious. They’re perfect for on the go or in lunchboxes,Perfect for lunch or on the go!,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2208569,7,69,Public
Kristina,/gp/profile/amzn1.account.AEJYGRC56GNY675E2QLWDUWD6F7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"My kids love getting these giant variety packs of chips in the mail! The cost is just a little more than what a small box at the grocery store would cost, and you get much more. The chips always arrive fresh, have not had any stale or old ones.",Great deal!,Flavor Name: Classic MixVerified Purchase,,,119578,163,137,Public
Char,/gp/profile/amzn1.account.AFUX6DBYD6GEBYU3WZVRZUVQPX3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"I love this mix. Normally the bag mix has 1 flavor that no one will eat, but not this one. It's the perfect selection",Love this mix,Flavor Name: Bold MixVerified Purchase,One person found this helpful,,232529,34,186,Public
Laura G.,/gp/profile/amzn1.account.AGXNESL4QQTA2UTQZBTBQXDLRASA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,This is our family’s favorite mix variety! They love to see this box come in the mail...the bags do get gone quick due to my three boys thinking they just found buried treasure lol,Household favorite,Flavor Name: Classic MixVerified Purchase,,,1051642,103,245,Public
Gal,/gp/profile/amzn1.account.AGOITDBW3EYIOEAUKDISBKZX33FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,This snack bag collection is reasonable priced and a nice selection. Delivered within a reasonable length of time. Would order again.,Good Variety,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,648904,24,75,Public
J M,/gp/profile/amzn1.account.AHQ5KPXOIC33QGQX7CVU55JTWMOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,1.0 out of 5 stars,"Received this on my mid November subscribe and save. Expiration date on one bag was Dec 3 2019 (see pic), whereas other chips I’ve bought from the store recently have expiration dates in at least Jan 2020. I just opened the bag seen in the pic today and it tastes stale! So disappointing. Will never purchase again",expiring in a few weeks and already stale,Flavor Name: Classic MixVerified Purchase,,,2173130,44,48,Public
Amazon Customer,/gp/profile/amzn1.account.AH74BRTMZRQSHWQTNJXWTSCPYA2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,3.0 out of 5 stars,To me flavor and freshness go hand and hand. My wife works at Walmart and buys these from Amazon because she can't beat the price when they go on sale. However lately the last couple of orders I understand why they were on sale....STALE! A couple of the bags were open on the bottom end and most of the bags were deflated so the freshness was gone.,Some orders better than others,Flavor Name: Classic MixVerified Purchase,,,84412583,15,25,Public
Anna,/gp/profile/amzn1.account.AGLSPDAXPVQWWCPPJPBM5FJ35UIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,They came in a cardboard box not like in a case like I see at the store that's not a problem just letting people know if they are expecting that. But everything came out great and tasted well!,Fresh and convenient,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2185148,7,35,Public
vbender,/gp/profile/amzn1.account.AE6UPNGRTEGRXYDRBCRACAZBJMIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Liked the variety.  Was close to date tho but we managed to eat them before it.  Would buy again if price is right.,Decent deal.,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,1282220,21,101,Public
Cindy,/gp/profile/amzn1.account.AH6RCKQFXJWX75Q2UOMW2CQXYOTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Everyone loved these! The flavor is good and they are the right portion for a quick snack at lunchtime or watching tv at night. Plenty of bags and choices to last for quite some time.,Great value,Flavor Name: Classic MixVerified Purchase,,,2850342,2,44,Public
Nicole,/gp/profile/amzn1.account.AGXFE5ZPJML2ZARXDKH4B4NBTVPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"What can I say? They’re snack whats not to like! I really enjoyed the individual sized packs, I love chips and they are one of my weaknesses and are the reason I can’t diet, so these portion sized bags of various chips is really helping!",Tasty,Flavor Name: Bold MixVerified Purchase,,,4578144,2,20,Public
Jared McKnight,/gp/profile/amzn1.account.AFWAICSWOHOHB56QGLGNSQEAYRHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Great variety pack of snacks. I have always loved these and the flavors are great.,Good product,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,146611,600,269,Public
Nana Lyn,/gp/profile/amzn1.account.AE5LIZL23J6Y3QQQGWTCNMVRH3WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,1.0 out of 5 stars,"Very disappointed.  Planned to use these single serving bags for trick or treaters this fall, but found the contents to be stale.",Product was stale,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,696101,51,59,Public
Little Bird,/gp/profile/amzn1.account.AGK63SICYUGYAG3IPB4YCDDGYDUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Excellent selection for a great price! We enjoy having different choices with this product and always fresh. Well packaged and arrived before expected delivery date.,Great Value!,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,1495539,18,98,Public
Sam,/gp/profile/amzn1.account.AEST2AICI74LG6OMNADZ5KUXX64A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,Loose in the box. Out of 48 probably 10 were open and ants were all over it. My house was infested with ants after bringing it in the house. Terrible packaging.,Packaging problem,Flavor Name: Classic MixVerified Purchase,,,1232271,51,124,Public
Bill Monson,/gp/profile/amzn1.account.AHRONEFD5JS25FQ6Y7TVNP23BQFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"Packaging is misleading they give you the impression your getting a full package worth of product, when they are only giving you half of it. Highly Recommend for friends & family - Yummy!",To Be or Not To Be - That is the Question,Flavor Name: Classic MixVerified Purchase,,,504257,51,42,Public
naa134,/gp/profile/amzn1.account.AHJNX6OQD3YTQKXAZRKM4QMWQO5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"These chips are great! Good flavor and freshness, and great price. They expire over 60 days from now, so plenty of time to eat them.",Great chips at good price!,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,689333,43,63,Public
Aliyah,/gp/profile/amzn1.account.AE2QCCFHDO6YUODNDKRFWGRVWECA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,"The chips doesn’t come in a bag or anything like how the mix bags usually are and I didn’t receive 35 bags, there were only 34!! Also, it is Jan 14th and all bags expire February.",Mmm,Flavor Name: Classic MixVerified Purchase,,,169590,65,82,Public
William Hollingshed,/gp/profile/amzn1.account.AH42JI5WM7BSXT6MPYKJRSXOUZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,I had some bags left this week but looked at the date and some expired the middle of July. I get a regular shipment every other month. I might need to change if dates are so short. I don't even get a month with these chips.,Not what I expected,Flavor Name: Bold MixVerified Purchase,3 people found this helpful,,2540063,64,107,Public
