author,ids,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,
Seba,amzn1.account.AF3UMDHE5HTK7T7UHLPSZSQYFLTQ/,"Reviewed in the United States on September 9, 2019",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Compact and simple sprayer. At 1 gallon it is easy to carry around and the spraying tip works great. The only problem I've had with it is there is no way of releasing pressure other than unscrewing the top or emptying the entire thing. When unscrewing it while there is still pressure it will spray some liquid in every direction, so be careful.",Works great,Size: 1 PackVerified Purchase,One person found this helpful,
fatbobhd,amzn1.account.AGYLW7KG5UUCUUU5XOI3GLOZ3KLQ/,"Reviewed in the United States on October 14, 2019",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,"I ordered this to put garlic powder and cyanne pepper to take care of a rabbit problem.  I had the solution as thin as I could get it, and it still won't go through the hose to the nozzle. I wrote a very negative rating, and now, after straining the solution even more, had no problems with the sprayer.  It actually worked very well.  In the future, instead of using powders, will use liquid concentrate, thus not needing to strain the solution.",updated sprayer,Size: 1 PackVerified Purchase,,
Rob,amzn1.account.AESNEFILQCJVK6QBBUSQ4C6MJC3Q/,"Reviewed in the United States on February 21, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Works great, I see a lot of people complaining in the reviews about the length of the wand because they have to bend down....but, the nozzle on the end of the wand is ADJUSTABLE... so, the tighter it is the more fine the spray is, if you unscrew it a little bit (Loosen it) the more of a stream you get meaning you don’t have to bend down. This works fine for what I bought it for and I would recommend it.",Read this if you’re complaining about having to bend down because the wand is too short,Size: 1 PackVerified Purchase,,
Dream Catcher,amzn1.account.AGKNX57YFZMO5QRAYCVJ2BDH3WLA/,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Took me a few minutes to get it right so it would spray, but once I did it’s great.  I mixed bleach with water and the sprayer snapped out and got me on my pants, needles to say ruined them from the bleach, but after I figured out how to place the sprayer  in securely it worked fine.  Follow the written instructions and you will be fine.  I would love a larger bottle too.",Good bottle,Size: 1 PackVerified Purchase,,
Lexi498,amzn1.account.AHOWBCJTI2LYTFLLIFYGQQJRLASA/,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,"I love this little sprayer except I've apparently received a defective nozzle that only streams. I need it to mist when I treat my driveway before a snowstorm.  Called the company directly and without question,  they're sending me a new nozzle! That's what ""Made in the USA"" gets you! Highly recommended!",GREAT customer service!!,Size: 1 PackVerified Purchase,,
Grat3ful,amzn1.account.AHX55WZNGDEHV4XRMCK3CB6OPXOA/,"Reviewed in the United States on July 20, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Love this garden sprayer.  I am using this garden sprayer to kill weeds using a homemade recipe that won't hurt the pup!  See below for the recipe.The sprayer actually holds a bit more than a gallon - I would estimate about a gallon + 3 cups.  The size is perfect - easy to carry, and also sturdy enough to set down and continue use if your hand needs a rest.  The sprayer itself sprays strong and consistently.The Recipe:1 gallon of vinegar1/4 cup of dawn2 cups epsom saltMix that up, spray on any weeds you don't want on a sunny morning and by 1pm the weeds will be dead!  ***NOTE: this will kill whatever greens you apply it to.  So - best used in between sidewalk cracks, pavers, etc…places you don't want anything growing.",Excellent Garden Sprayer!,Size: 1 PackVerified Purchase,4 people found this helpful,
kimball jones,amzn1.account.AHU546OWSYF7NZQ2IECMGDRDCQ5Q/,"Reviewed in the United States on January 25, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Other units have pressure relief valves and they tend to fail.  This is a no-duh loosen the top to relieve pressure.  I had one for about 4 years.I used it for both weed killer and insect spray. I bought two for the price now I have one for both. Can't believe I am stoked over a cheap sprayer.,Great Homeowner Unit,Size: 1 PackVerified Purchase,,
Raymond Roth,amzn1.account.AHYEHAFHDE6PWBTBX3C7KUFO6P5Q/,"Reviewed in the United States on March 22, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Spring is almost here, so I went out and bought some roundup w/ extended wand to spray weeds. The wand that came with that product is terrible, I drudged through the front and back yards trying to figure out if the wand was clogged or if it was just straight up junk. Took me a full hour just to do the backyard and I would have to constantly hit the trigger button when it was advertised as a constant spray.  This led me to search for a sprayer. I tried the Chapin 20000 Poly out today and what would have taken the roundup sprayer an hour, I knocked out in 10 to 15 minutes. Nice flow, constant flow, easy to install.",Throw out your Roundup Wands and buy this Sprayer,Size: 1 PackVerified Purchase,,
Scott E. High,amzn1.account.AHPUNNPYLLQZSV56MUEOGSHANASQ/,"Reviewed in the United States on October 26, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Somehow I missed the fact that this unit was on sale because it was ""used"".  On the other hand it works perfectly and saved me a few bucks.  I have used lots of sprayers over the past 40 years and am used to their shortcomings.  This sprayer is simplicity incarnated.  Easy to put together, easy to pump up, good adjustments on the spray volume, and light weight because it is one gallon instead of two.  When you get older and have bad shoulders and a bad back this becomes noticeable.The trick to having any sprayer last a long time is to clean the unit after every use.  Yes, it's time consuming and a bit messy.  But over the long run it saves you a lot of time and money from not having to waste time to fix the unit and/or buy replacement units.  Most chemicals used in sprayers have somewhat of a thick consistency and can clog up the hose, hand grip, and nozzle. Once something  clogs up it's very hard to get it working correctly again.  And frustrating too!","There Is Usually (Almost Always) Good Reasons To Buy A ""Number One Best Seller""",Size: 1 PackVerified Purchase,,
J. G,amzn1.account.AHJ2ZTTVXAZDOZZKCI4ZWL3EB3PQ/,"Reviewed in the United States on June 11, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I've used a lot of similar looking sprayers and I'm always disappointed. They either don't spray well or make you pump seemingly forever only to have enough pressure for a few seconds (that's what she said?). This product is very powerful and the pressure is retained for enough time to do most of the outside of my house in bug repellant (widow seals and door frames).,"Hesitant to buy, but so glad I did!",Size: 1 PackVerified Purchase,,
Computer Geek,amzn1.account.AG7XPXBDOU55WSF7QDHQM4UX5DBA/,"Reviewed in the United States on April 8, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Seems to be well made of heavy duty components.  I like it is made in the USA.  So far it feels sturdier than other sprayers I've used.,Garden sprayer,Size: 1 PackVerified Purchase,One person found this helpful,
Kimi Cee,amzn1.account.AEI3TRISY2ZGP24PN47W3TAMOHWA/,"Reviewed in the United States on June 26, 2016",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"I just used it this morning, and it's a great purchase!  Very easy to set up and operate.  I was able to coat my brick house (to about 10 feet or so high) and all my backyard area with Mosquito Barrier (also purchased on Amazon.com) to give me some relieve during the summer months in the back yard.  I found the pump handle easy to maneuver, and the sprayer was easy to use as well.  The long application wand allowed me to get back behind immovable benches (too heavy to budge), and in corners and crevasses.  My only wish is that the sprayer had a lock of some sort to allow for 'no fatigue' spraying.  I suppose you could rubber band it or something to allow for this.  But I am truly happy with the operation of this sprayer.  I had my backyard fully sprayed in about 15 mins.  Very happy with my purchase!",YAAAAAY!,Size: 1 PackVerified Purchase,,
April Steele,amzn1.account.AGJ57626XP3RGIIFQBYBHBYV25ZA/,"Reviewed in the United States on May 12, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,"Works as expected, the only issue is that it leaks whatever solution you have inside at the valve that you open and close to change spray volume....  not a huge deal since I am just doing insecticidal soap mixture - but would be a problem if I were using a toxic pesticide",Leaky,Size: 1 PackVerified Purchase,,
Jon J. Sanserino,amzn1.account.AGNJSU2FFTDBST4WFPIIRVFEPMQQ/,"Reviewed in the United States on February 27, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,"I like that the spray is a very fine mist (when pumped up) and coats the leaves very well.  Don't pumpt it up too much - the hose flew off once when I did!I DON""T like that there is no place the store the wand, though.  My previous sprayer had a clip built in to hold the wand vertically  to the body of the sprayer so it isn't just laying around, waiting to get stepped on and broken.",Works well with a fine mist spray,Size: 1 PackVerified Purchase,,
WYNN,amzn1.account.AFHGGUCE5UKAVCR7T76ZNIJADOFQ/,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Bought one about 2 years ago. It's still going strong.  Easy to use and clean. Has a nice wide opening toclean after use. The nozzel works well and the sprayer holds one gallon which makes it light to carry around.The 1/2 gal and 1 gal.  fill marks could be more easily visable.  I used  a black magic marker  over the fill marksto make it easier to read.,Excellent 1 Gallon Sprayer,Size: 1 PackVerified Purchase,,
