author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Brian Fazzari,/gp/profile/amzn1.account.AFW2E7PPKQBNISZNKQRB7XIWICYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"Your browser does not support HTML5 video.           The adhesive is so strong it took the paint off the wall when trying to adjust its placement. I could tell it was good and sticky so before hanging it I cut small pieces of the backing paper away every foot or so and touched the exposed areas with my finger to decrease its 'stickability'. Apparently, in the process I must have knocked something because now some of the colors don't change in certain parts of the string.I'm not 100% certain i can make one long string instead two separate runs out of the little box. Kinda looks dumb having the box hanging in the corner of the room with and extension cord running up the wall.",Will take your paint off walls.,Verified Purchase,,1,19,5867038,Public
jjcondie,/gp/profile/amzn1.account.AEDPJSNCDULA3T4HPG6Q7SLWSSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Bought these lights for my daughters room. One of the strands didn’t work correctly. I reached out the the company and they replaced it quickly. Great company!The only issue I have is if you buy more than one strand just know they do not connect to make one big strand. I was hoping to have a continuous strand around her ceiling. The strands connect to the same power box, not to each other. We are not able to install them all around her room, only on one wall.  She still loves them and uses them every day.Highly recommended them!",Great company/product,Verified Purchase,One person found this helpful,11,29,1621044,Public
Teri Green,/gp/profile/amzn1.account.AG7BY6E7A4GTP2KDXTDCNMUTGD2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"I bought these lights for my kids as was disspointed to know that there is no way to connect the 2 - 16 foot pieces together without it looking odd with a big black box hanging oddly between the lights. I went on You Tube to see that you need a connection piece in order to make the lights look seemless. It would have been nice that this $.50 piece was included in the box. So after another $8.00 as you can't just buy one, I had to wait 2 weeks and then place the strips together. One light is out on the strand, not a big deal, but just not what I had anticipated and definitely not as easy to set-up.",You need to buy a separate connector to connect the 16 ft together,Verified Purchase,,348,21,143897,Public
Pramey Das,/gp/profile/amzn1.account.AFCCAULNO5NURJZ32G4GWZ6NLSVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"The lights are very bright and have vibrant colors. Just this box alone lights up my studio apartment perfectly. The remote control comes was very easy to understand and use! I have had the lights on for most of the day with no issues what so ever and have received compliments already! you can set the colors to fit the mood how u like :) Even the adhesiveness is perfect and shows no signs of worry, I'm sure it'll stay put perfectly for the months to come. For the price range, I definitely recommend this product as it definitely feels better than other similar light strips I've owned in the past which give off a cheap vibe. Everything from the adapters to battery for the remote control was included so it's ready to use at full functionality out of the box! definitely couldn't go wrong with this purchase! 10/10  recommend this :)",high quality lights that make my room look amazing now!,Verified Purchase,,33,16,78107689,Public
Ekahyl21,/gp/profile/amzn1.account.AFYZ7G7437ERZK7BN4KHOGMZRQQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",1,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,4.0 out of 5 stars,I Took a Couple of Days To Decide on These Lights. I can sincerely say while I do not regret choosing DAYBETTER I do feel They are a bit overpriced for The 32.8 Feet. This being said The Quality is absolutely premium grade. The adhesive is very firm so be careful as you apply your Strip because once it's on it is definitely on and I do recommend ordering some connectors (preferably L Shaped) as you will need Them for The cutting and reconnecting process. Also Keep In mind 32.8 feet is not much if you are Trying To decorate more Than a small bedroom so order accordingly.All in all Though I am satisfied part of me is slightly disappointed but I Can't Honestly say The Quality of The Lights are anything less Than Top quality. So I have To give it four stars.,Good Quality But There are Some Defects...,Verified Purchase,,15,18,5974266,Public
Sherry,/gp/profile/amzn1.account.AE2JM3RCCQVU5245RTW4LBPIY3IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"I bought my product ""like new"" (never used but packaging may be damaged)... the box was definitely damaged a bit, but didn't impact the actual product too much. Theres 3 bulbs in a row that wont show any green, so its discolored from a lot of the colors I set it to. I tucked it behind my tv and it looks perfect. Adhesion is strong and the remote allows for many bright customizable colors. Long length surrounds almost my entire bedroom. Love this product! Would definitely buy another",Love it!,Verified Purchase,,68,87,169712,Public
Sheryl Cochran,/gp/profile/amzn1.account.AHJEFLQL4OD65BDS56C75PZOXPRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"Great product. I purchased these for my teenager after two other brands didn’t work so great. Wow what a difference. She loves them so much and they have held up for a year now, I purchased another box for her bathroom, and got them also for my nephews for Christmas. They last forever and she leaves them on 24/7 and I haven’t seen any change in our light bill or any damage to the walls. These really are nice with all the color choices. Great product and one of my best purchases on Amazon.",You will love them,Verified Purchase,,28,46,3250508,Public
Adam,/gp/profile/amzn1.account.AE2YS4R7EJGNTXZSPZ2FWHQYYXYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,3.0 out of 5 stars,"The lights look great. The only issue is that it's not possible to use them like all the pictures show. They connect to a charger (like what you'd use for a laptop with a cable and brick), and it's not one spool but two. So basically, each spool plugs in and you have to figure out how to hide the laptop charger. We were hoping to use them around a bedroom ceiling at the to of the walls and ended up having to use nearly a third of the length just to climb up the wall from the outlet.",Very cool but...,Verified Purchase,,94,53,78632281,Public
Amazon Customer,/gp/profile/amzn1.account.AH7Z3VD72XGTDSSW2ZZSJULS2QHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,2.0 out of 5 stars,"Was super excited to receive these lights. Comes with 2 16ft rolls which in theory would make 1 32ft strand. However, there is no way within this product to connect the 2 strips together. The only way is to connect both ends into the strip that attaches to the wall piece but the space I’m working with does not allow that. I had to purchase a special connector from a different company in order to be able to connect the 2 strips together and it’s not even guaranteed that The colors in the lights will work properly. I wish they added something to be able to connect the 2 strips together because it would have saved me a lot of time and frustration. At least they turn on though.",These lights DID NOT make my “day better”,Verified Purchase,One person found this helpful,1,2,62593673,Public
Ann Weindel,/gp/profile/amzn1.account.AFYSNM6FQSL4EJPDA5GQRCT4XG7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,3.0 out of 5 stars,"Bought these for my daughter's room. Be careful if u have a seizure disorder--extremely bright--especially on the color changing modes. The cord is very awkward, heavy and short. She wanted it at the top of her wall, so the cord hangs down halfway, and we had to get an extension cord to meet it. Both of these had to be afixed to the wall , because the heaviness of the plug was undoing the adhesive, and causing the light strip to peel off. She made do, and still likes it despite it being just slightly too short to go all the way around her room",Kind of expensive for the quality,Verified Purchase,,6,50,78422113,Public
MMFofCT,/gp/profile/amzn1.account.AGCEEJLRDYK2LB5ROVJUWKSTE7IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,1.0 out of 5 stars,The lights work well enough but the deal breaker is how much interference there is between TV remotes and the LEDs.  Just about every button on a TCL Roku TV will change the lights settings.  WIsh I knew this before I spent the time mounting the LED strips.  Now all I have is a POC product that I'm stuck with.  Every time I adjust the volume or anything else on the TV I need to also put the LEDs back to the setting I need.  I may just tear then down and send them back used and sticky from the adhesive tape anyway!,Wish I'd Seen Comments About the Remote,Verified Purchase,,54,28,3237823,Public
